Gene_ID	1021_a	1021_b	1021_c
SMc01296	6275.344006	6301.125349	5211.87003
SMc01295	7601.584994	7617.700532	6875.950054
SMc01294	11473.22018	10873.48487	9622.856858
NP_385477.1	11473.22018	10873.48487	9622.856858
SMc01293	6367.604249	6399.390207	6190.500271
SMc01292	11255.74961	12324.84813	11406.45644
NP_385479.1	11255.74961	12324.84813	11406.45644
SMc01291	4115.465825	3986.248772	3938.016262
SMc01290	8011.813573	8685.569967	7445.966416
SMc01289	4502.629343	5154.991867	4312.919496
SMc01288	2446.543935	2625.323962	2136.029054
SMc01287	5192.933659	5340.216777	4735.834861
SMc01286	5313.201475	5643.707358	5049.446013
SMc01285	13878.5765	14098.83319	11754.79977
SMc01283	7268.789119	8086.415211	6317.170574
SMc01282	191.1105027	165.2240983	168.5532252
SMc01281	281.723241	264.3585573	300.3312013
SMc01280	1245.513276	1227.875931	1374.985704
SMc01279	568.388995	551.326728	670.1267621
SMc01278	169.6929463	171.3113019	182.854711
SMc01277	518.963865	604.3723596	524.0473002
SMc01276	420.113605	431.3218566	462.7552183
SMc01275	663.9442464	721.7684294	651.7391375
SMc01274	271.838215	271.3153614	233.9314459
SMc01273	757.8519934	698.2892154	636.416117
SMc01272	240.5356327	280.8809671	281.9435767
SMc01271	303.1407973	340.0138023	293.1804584
SMc01270	93.907747	112.1784667	90.91658814
SMc01269	273.4857193	269.5761604	262.5344175
SMc01268	232.298111	237.4009412	280.922042
SMc01380	103.792773	119.1352709	82.74431056
SMc01267	1729.87955	1394.83923	1159.441883
SMc01266	293.2557713	300.0121785	253.3406052
SMc01265	229.0031023	214.7913278	200.2208009
SMc01264	141.6853727	136.5272812	160.3809476
SMc01263	314.6733277	328.7089956	310.5465483
SMc01262	168.045442	189.5729128	186.9408498
SMc01261	766.089515	797.4236744	790.6678564
SMc01260	787.5070714	595.6763544	605.7700761
SMc01259	202.643033	261.7497557	184.8977804
SMc01258	153.217903	151.31049	126.6703026
SMc01257	205.9380417	240.0097428	195.1131274
SMc01256	771.032028	770.4660584	850.9384036
SMc00995	275.1332237	285.2289697	289.0943196
SMc01068	579.9215254	547.8483259	403.5062058
SMc00996	3446.579066	3748.84783	2804.112747
SMc00997	289.9607627	295.6641759	205.3284743
SMc00998	405.286066	451.3226685	439.2599202
SMc00999	487.6612827	526.9779135	440.2814549
SMc01000	21.41755633	20.0008119	26.55990215
SMc01001	224.0605893	212.1825262	206.350009
SMc01002	756.204489	626.1123725	571.0378963
SMc01003	1551.949082	1519.192104	1278.961442
SMc01004	273.4857193	294.7945754	288.0727849
SMc01005	1840.26234	1681.807401	1664.080023
SMc01006	703.4843504	644.3739834	746.7418644
SMc01007	383.8685097	426.1042535	435.1737815
SMc01008	202.643033	197.3993174	271.7282297
SMc01009	189.4629983	150.4408895	199.1992662
SMc01010	2673.899533	2565.321526	2661.097889
SMc01011	864.939775	753.074048	897.9289998
SMc01012	153.217903	155.6584926	210.4361478
SMc01013	153.217903	171.3113019	200.2208009
SMc01014	159.8079203	180.0073071	143.0148578
SMc01015	934.134957	1113.958263	881.5844446
SMc01016	270.1907107	230.4441371	227.8022377
SMc01017	192.758007	240.0097428	182.854711
SMc01018	3196.158407	3330.569981	3166.757565
SMc01019	143.332877	146.9624874	155.2732741
SMc01020	462.9487177	420.0170499	443.346059
SMc01021	991.7976087	841.7733008	958.199547
SMc01022	1321.298475	1367.012013	1054.223809
SMc01023	934.134957	961.7781722	924.4889019
SMc01024	998.387626	1170.482296	1397.459467
SMc01025	2357.578701	2428.794245	2393.455798
SMc01026	434.941144	523.4995115	508.7242797
SMc01027	1467.926361	1545.280119	1648.757003
SMc01028	4868.375305	5695.013788	6052.593087
SMc01029	344.3284057	311.3169852	273.7712991
SMc01030	9229.319276	7821.187053	9024.237524
SMc01031	11562.18541	9889.097083	13404.57831
SMc01032	8191.391546	7327.253959	9863.939046
SMc01033	3636.042064	3213.173912	3930.865519
SMc01034	1626.086777	1387.012825	1665.101558
SMc01035	4522.399395	4001.901581	5284.398994
SMc01036	639.2316814	509.5859032	612.920819
SMc01037	1988.53773	1910.512337	1924.571372
SMc04865	382.2210054	344.3618049	286.0297155
SMc01038	164.7504333	160.0064952	157.3163435
SMc01039	146.6278857	126.9616755	144.0363925
SMc01040	212.528059	240.8793433	249.2544664
SMc01041	347.6234144	384.3634287	425.9799692
SMc01042	462.9487177	452.192269	475.0136347
SMc01043	739.7294457	749.595646	842.7661261
SMc01044	1148.31052	1247.007142	993.9532614
SMc01045	1601.374212	1547.888921	1262.616887
SMc01046	853.4072447	854.8173086	784.5386483
SMc01047	682.066794	599.1547565	541.4133901
SMc01048	1430.033761	1263.529552	1234.013915
SMc01049	3769.489915	3801.893462	3659.137289
SMc01050	31.30258233	32.17521914	19.40915927
SMc01051	729.8444197	753.9436486	756.9572114
NP_385573.1	729.8444197	753.9436486	756.9572114
SMc01052	545.3239344	600.8939575	441.3029896
SMc01053	403.6385617	588.7195503	306.4604095
SMc01054	204.2905373	245.2273459	122.5841638
SMc02124	1332.831006	1758.332246	836.6369179
SMc02123	466.2437264	633.0691766	297.2665972
SMc02122	3645.92709	3002.730586	3578.436048
SMc04436	60.95766034	58.26323466	38.81831853
SMc02121	1528.884021	1351.359204	1196.217132
SMc02120	892.9473487	1004.388598	734.483448
SMc02119	1555.244091	1622.674565	1211.540152
SMc02118	7306.681719	7227.2499	6046.463879
SMc02117	1706.814489	1834.857092	1648.757003
SMc02116	792.4495844	776.553262	941.8549918
SMc02115	372.3359794	298.2729775	349.3648668
SMc02114	517.3163607	533.9347177	507.702745
SMc02113	1107.122912	1113.958263	1247.293867
SMc02112	410.228579	413.9298463	309.5250136
SMc02111	1940.760105	2298.354167	1016.427025
SMc02110	1530.531526	1279.182361	1172.721834
SMc02109	9008.553695	8269.90092	8185.557537
SMc02108	296.55078	349.579408	333.0203116
SMc02107	102.1452687	134.7880802	153.2302047
SMc02106	433.2936397	563.5011353	442.3245243
SMc02105	965.4375394	920.0373474	921.4242978
SMc02104	1179.613103	1193.96151	1087.934454
SMc02103	1177.965598	1286.139165	1057.288413
SMc02102	1080.762843	963.5173732	907.122812
SMc02101	7791.047993	8887.317287	8558.417702
SMc02100	5398.871701	6380.258996	6937.242136
SMc02099	721.606898	847.8605044	830.5077097
SMc02098	1558.539099	1580.06414	1374.985704
SMc02097	2799.109862	2633.150367	2119.684499
SMc02096	1136.77799	1123.523868	1025.620837
SMc02095	1410.263709	1391.360828	1307.564414
SMc02094	28157.49656	27596.77242	25419.86943
SMc02093	4896.382879	4821.065268	5078.048985
SMc02092	2286.736015	2048.778819	2052.263209
SMc02091	2156.583172	2194.871706	2023.660237
SMc02090	1813.902271	2017.4732	2122.749103
SMc02089	1314.708458	1478.32088	1522.0867
SMc02088	59.310156	49.56722949	57.2059431
SMc02087	9548.935116	8317.728949	7769.792915
SMc02086	205.9380417	216.5305288	250.2760011
SMc02085	112.0302947	111.3088662	143.0148578
SMc02084	51.07263434	57.39363415	43.92599202
SMc02083	1670.569394	1715.721821	1644.670864
SMc02082	9799.355775	9996.927548	10300.13436
SMc02081	2639.301942	2611.410354	3031.914984
SMc02080	6858.56054	6712.446394	6630.781726
SMc02079	4146.768407	3693.193397	3341.439998
SMc02078	2266.965963	2155.739683	2100.27534
SMc02077	695.2468287	664.3747953	603.7270067
SMc02076	612.871612	576.545143	631.3084435
SMc02075	797.3920974	733.0732361	742.6557256
SMc02074	341.033397	369.5802199	356.5156097
SMc02073	1527.236517	1756.593045	1653.864676
SMc02072	8960.776069	10305.63573	8615.623645
SMc02071	2316.391093	2195.741306	2165.65356
SMc02070	1593.13669	1640.066576	1515.957492
SMc02069	1009.920156	991.3445898	925.5104366
SMc02068	454.711196	441.7570628	437.2168509
SMc02067	2382.291266	1672.241795	1916.399094
SMc02066	3393.858927	2820.114478	3327.138512
SMc02065	1920.990053	1593.108148	1899.033004
SMc02064	2365.816223	2198.350108	2533.406052
SMc02063	1622.791768	1540.062516	1613.003289
SMc02062	856.7022534	723.5076304	770.2371625
SMc02061	276.780728	262.6193562	304.4173401
SMc02060	4267.036224	4577.577123	3463.002627
SMc02059	560.1514734	545.2395244	505.6596756
SMc02058	840.22721	873.0789194	928.5750407
SMc02057	1308.118441	1573.976936	1439.34239
SMc02056	281.723241	340.0138023	321.7834299
SMc02055	243.8306413	263.4889568	288.0727849
SMc02054	187.815494	181.7465081	197.1561968
SMc02053	1042.870243	1216.571124	1126.752772
NP_385649.1	1042.870243	1216.571124	1126.752772
SMc02052	2636.006933	2728.806423	1519.022096
SMc02051	7164.996346	7890.755095	4061.62196
SMc02125	357.5084404	374.797823	330.9772422
SMc02050	10018.47385	10827.39604	9254.082831
SMc02049	20791.50469	20569.53064	21786.27051
SMc02048	3748.072359	3582.754132	3749.032343
SMc02047	7049.671043	6598.528726	7395.911215
SMc01242	11356.24737	9205.591077	12901.98324
SMc01241	869.882288	889.6013293	1122.666633
SMc01240	0	0	0
SMc01239	1052.755269	878.2965225	634.3730476
SMc01238	95.55525134	93.91685588	87.85198405
SMc01237	19045.15009	21219.99182	13277.90801
SMc01236	548.618943	490.4546918	524.0473002
SMc01235	2181.295737	2034.865211	2393.455798
SMc01233	1906.162514	1760.071447	2150.33054
SMc01232	163.102929	152.1800905	145.0579272
SMc01231	6926.108218	7257.685918	7311.123835
SMc01230	214.1755633	237.4009412	192.0485233
SMc01229	118.620312	137.3968817	121.5626291
SMc01228	293.2557713	309.5777842	313.6111524
SMc01227	1075.82033	1019.171806	866.2614241
SMc01226	179.5779723	123.4832735	109.3042127
SMc01225	1517.351491	1398.317632	1417.890161
SMc01224	3408.686466	3354.049195	3714.300163
SMc01223	296.55078	302.62098	374.9032343
SMc01222	607.929099	555.6747306	647.6529987
SMc01221	649.1167074	666.9835968	715.0742888
SMc01220	563.446482	540.8915218	553.6718065
SMc01219	822.1046624	876.5573215	768.1940931
SMc01218	1240.570763	1173.091098	969.4364286
SMc01217	148.27539	145.2232864	136.8856496
SMc01216	16.47504333	30.43601811	25.53836746
SMc01215	2575.049273	3018.383396	2895.029335
SMc01214	957.2000177	1033.955015	868.3044935
SMc01213	894.594853	811.3372827	776.3663707
SMc01212	420.113605	461.7578747	430.066108
SMc01211	276.780728	306.0993821	307.4819442
SMc01210	37.89259967	48.69762897	29.62450625
SMc01209	458.0062047	494.8026944	509.7458144
SMc01700	1962.177661	2133.99967	2007.315682
SMc01208	3369.146362	3674.931786	3074.819442
SMc01207	706.779359	768.7268573	720.1819623
SMc01206	754.5569847	833.0772956	718.1388929
SMc01205	113.677799	126.092075	95.00272694
SMc01204	803.9821147	870.4701179	852.981473
SMc01203	1461.336344	1445.27606	1428.105508
SMc01202	5244.006293	4787.150848	4210.766026
SMc01200	1930.875079	1811.377878	1748.867403
SMc01698	634.2891684	646.1131844	631.3084435
SMc02814	248.7731543	266.0977583	267.6420909
SMc01199	18.12254767	15.65280931	12.25841638
SMc01198	380.573501	423.495452	432.1091774
SMc01197	113.677799	120.8744719	89.89505345
SMc01196	161.4554247	155.6584926	143.0148578
SMc01195	42.83511267	33.04481966	31.66757565
SMc01194	406.9335704	457.4098721	446.4106631
SMc01193	507.4313347	565.2403363	680.342109
SMc01192	1916.04754	1718.330622	1748.867403
SMc01191	102.1452687	97.39525794	98.06733103
SMc01190	527.2013867	518.2819083	522.0042308
SMc01189	444.82617	545.2395244	591.4685903
SMc01188	565.0939864	608.7203622	593.5116597
SMc01187	1983.595217	1927.904347	1576.228039
SMc01186	14.827539	24.34881449	13.27995108
SMc01243	288.3132583	292.1857738	221.6730295
SMc01185	60.95766034	66.08963932	78.65817177
SMc01184	156.5129117	137.3968817	148.1225312
SMc01244	19.770052	17.39201035	24.51683276
SMc01183	1321.298475	1289.617567	1258.530748
SMc01251	390.458527	2030.517208	577.1671045
SMc01182	108.735286	107.8304642	102.1534698
SMc01181	169.6929463	125.2224745	156.2948088
SMc01180	199.3480243	161.7456962	214.5222866
SMc01245	95.55525134	100.87366	83.76584526
SMc01179	24.712565	73.91604398	41.88292263
SMc01178	41.18760834	70.43764191	41.88292263
SMc01177	509.078839	466.9754778	330.9772422
SMc01176	390.458527	353.05781	255.3836746
SMc01175	29.655078	33.91442018	37.79678384
SMc01174	1093.942877	1297.443972	1003.147074
SMc01173	861.6447664	963.5173732	798.840134
SMc01172	724.9019067	759.1612517	639.4807211
SMc01171	431.6461354	473.932282	360.6017485
SMc01170	255.3631717	271.3153614	273.7712991
SMc01169	2940.795235	3519.273294	3871.616506
SMc01168	82.37521667	75.65524501	81.72277586
SMc04449	1535.474039	1463.537671	1339.231989
SMc00935	797.3920974	724.377231	754.914142
SMc00936	313.0258233	383.4938282	353.4510056
SMc00937	240.5356327	292.1857738	250.2760011
SMc00938	317.9683363	324.360993	262.5344175
SMc00957	98.85026	111.3088662	91.93812284
SMc00939	640.8791857	605.2419601	538.348786
SMc00940	11.53253033	8.696005174	9.193812284
SMc00941	153.217903	159.1368947	157.3163435
SMc00942	288.3132583	237.4009412	242.1037235
SMc00943	1606.316725	1735.722633	1509.828284
SMc00944	235.5931197	300.0121785	291.137389
SMc00945	624.4041424	653.0699885	636.416117
SMc00946	518.963865	596.5459549	687.4928519
SMc00947	848.4647317	774.814061	719.1604276
SMc00948	5669.062411	5826.323466	4555.02322
SMc00949	1413.558718	1020.041407	1225.841638
SMc00950	2166.468198	2366.183008	2000.164939
SMc00951	1075.82033	1109.61026	1022.556233
SMc00952	314.6733277	360.8842147	296.2450625
SMc00953	102.1452687	115.6568688	114.4118862
SMc00954	215.8230677	204.3561216	183.8762457
SMc00955	164.7504333	140.0056833	139.9502537
SMc00959	120.2678163	113.9176678	127.6918373
SMc00956	169.6929463	151.31049	132.7995108
SMc00958	34.597591	17.39201035	30.64604095
SMc04450	2751.332237	2452.273459	3095.250136
SMc00227	250.4206587	243.4881449	266.6205562
SMc00228	743.0244544	806.1196796	773.3017666
SMc00229	550.2664474	525.2387125	381.0324424
SMc00230	649.1167074	615.6771663	517.918092
SMc00231	182.872981	145.2232864	146.0794619
SMc00232	1135.130486	1230.484732	1047.073066
SMc00233	341.033397	353.05781	317.6972912
SMc00234	2532.21416	2854.028898	2585.504321
SMc00235	1495.933935	1740.070635	1720.264432
SMc00236	1103.827903	1132.219874	1062.396086
SMc00237	598.044073	641.7651818	625.1792353
SMc00238	659.0017334	749.595646	708.9450806
SMc00239	148.27539	155.6584926	122.5841638
SMc00240	1377.313623	1458.320068	1341.275059
SMc00241	1331.183501	1228.745531	1141.054258
SMc00242	2171.410711	2235.74293	2049.198605
SMc00244	352.5659274	376.537024	384.0970465
SMc00243	545.3239344	635.6779782	550.6072024
SMc00245	1182.908111	1263.529552	1325.952038
SMc00246	1912.752531	1908.773136	1939.894392
SMc00247	802.3346104	706.9852206	669.1052274
SMc00316	3390.563918	2534.015908	4206.679887
SMc00317	570.0364994	442.6266633	620.0715618
SMc00248	520.6113694	320.0129904	526.0903696
SMc00303	8.237521667	7.826404656	15.32302047
SMc00249	985.2075914	827.8596925	694.6435948
SMc00250	54.367643	31.30561863	35.75371444
SMc00251	285.0182497	261.7497557	201.2423356
SMc00252	37.89259967	47.82802845	40.86138793
SMc00253	1.647504333	4.348002587	10.21534698
SMc00254	191.1105027	162.6152967	193.070058
SMc04437	46.13012134	32.17521914	31.66757565
SMc00255	181.2254767	193.0513149	164.4670864
SMc00256	194.4055113	234.7921397	194.0915927
SMc00257	614.5191164	566.1099368	640.5022558
SMc00258	80.72771234	71.30724242	65.37822069
SMc00259	138.390364	128.7008766	139.9502537
SMc00260	115.3253033	116.5264693	125.6487679
SMc00261	268.5432063	293.9249749	303.3958054
SMc00262	163.102929	164.3544978	186.9408498
SMc00263	80.72771234	80.0032476	89.89505345
SMc00264	87.31772967	98.26485846	106.2396086
SMc00265	283.3707453	297.4033769	291.137389
SMc00266	329.5008667	352.1882095	370.8170955
SMc00267	23.06506067	25.218415	29.62450625
SMc00268	37.89259967	40.0016238	38.81831853
SMc00269	23.06506067	21.74001293	45.96906142
SMc00270	24.712565	20.0008119	21.45222866
SMc00271	28.00757367	31.30561863	38.81831853
SMc00272	31.30258233	32.17521914	37.79678384
SMc00273	60.95766034	51.30643052	53.11980431
SMc00274	85.67022534	72.17684294	54.14133901
SMc00275	200.9955287	210.4433252	191.0269886
SMc00276	144.9803813	153.0496911	171.6178293
SMc00277	299.8457887	323.4913925	311.568083
SMc00278	110.3827903	119.1352709	109.3042127
SMc00279	90.61273834	96.52565743	81.72277586
SMc00280	21.41755633	21.74001293	22.47376336
SMc00281	105.4402773	96.52565743	55.16287371
SMc00282	49.42513	53.91523208	50.05520021
SMc00283	84.022721	88.69925277	70.48589418
SMc00284	107.0877817	76.52484553	77.63663707
SMc00285	0	0	0
SMc04866	18.12254767	23.47921397	22.47376336
SMc00286	36.24509534	38.26242276	23.49529806
SMc00308	174.6354593	173.9201035	139.9502537
SMc00287	785.859567	840.9037003	774.3233013
SMc00307	166.3979377	151.31049	124.6272332
SMc00288	484.366274	440.8874623	448.4537325
SMc00289	2242.253398	1822.682684	1607.895615
SMc00290	640.8791857	646.9827849	544.4779942
SMc00291	393.7535357	304.3601811	378.9893731
SMc00304	4.942513	6.087203622	2.043069397
SMc00305	19.770052	19.13121138	17.36608987
SMc00306	14.827539	17.39201035	14.30148578
SMc00292	807.2771234	871.3397184	1035.836184
SMc00293	1873.212427	1938.339553	1741.716661
SMc00294	2360.87371	2844.463292	2432.274117
SMc00295	397.0485444	341.7530033	353.4510056
SMc00296	1425.091248	1363.533611	1363.748822
SMc00297	334.4433797	273.924163	305.4388748
SMc00298	1194.440642	1105.262258	1119.602029
SMc00299	471.1862394	538.2827202	403.5062058
SMc00300	1024.747695	997.4317934	1023.577768
SMc00301	1299.880919	1203.527116	1339.231989
SMc00302	607.929099	584.3715477	613.9423536
SMc00533	1550.301578	1547.01932	1667.144628
SMc00532	1772.714663	1879.206718	1983.820384
SMc00531	1273.52085	1258.311949	1315.736691
SMc00530	2280.145997	2027.908406	2019.574098
SMc00529	232.298111	243.4881449	241.0821888
SMc00528	1143.368007	1166.134294	953.0918735
SMc05006	317.9683363	312.1865857	291.137389
SMc00527	322.9108493	346.1010059	358.5586791
SMc00526	967.0850437	1073.956639	1039.922323
SMc00525	1344.363536	1375.708018	1245.250797
SMc00524	229.0031023	237.4009412	174.6824334
SMc00523	176.2829637	163.4848973	164.4670864
SMc00540	69.195182	56.52403363	64.35668599
SMc00539	747.9669674	793.0756718	675.2344355
SMc00522	3640.984577	4211.475306	3773.549175
SMc00521	775.974541	878.2965225	774.3233013
SMc00520	233.9456153	214.7913278	190.0054539
SMc00519	784.2120627	815.6852853	835.6153832
SMc00518	327.8533623	348.7098075	298.2881319
SMc00517	202.643033	241.7489438	235.9745153
SMc00516	247.12565	280.0113666	328.9341728
SMc00515	439.883657	452.192269	475.0136347
SMc00514	273.4857193	414.7994468	377.9678384
SMc00513	599.6915774	666.9835968	672.1698315
SMc00512	522.2588737	524.369112	612.920819
SMc00511	454.711196	469.5842794	476.0351694
SMc00510	436.5886484	443.4962639	488.2935858
SMc00509	144.9803813	120.8744719	127.6918373
SMc00508	1217.505702	1359.185609	1159.441883
SMc00507	626.0516467	568.7187384	520.9826961
SMc00506	558.503969	500.0202975	508.7242797
SMc00505	247.12565	241.7489438	207.3715437
SMc00504	130.1528423	159.1368947	146.0794619
SMc00503	57.66265167	53.04563156	53.11980431
SMc00502	52.72013867	41.74082483	45.96906142
SMc00501	32.95008667	37.39282225	56.1844084
SMc00500	87.31772967	99.13445898	115.4334209
SMc00499	105.4402773	78.26404656	93.98119224
SMc00498	46.13012134	58.26323466	46.99059612
SMc00497	411.8760834	349.579408	388.1831853
SMc00496	1212.563189	1157.438289	1177.829507
SMc00495	1439.918787	1573.976936	1405.631745
SMc00494	593.10156	671.3315994	626.20077
SMc00493	1060.992791	1280.921562	1162.506487
SMc00492	270.1907107	324.360993	312.5896177
SMc00491	70.84268634	49.56722949	77.63663707
SMc00490	334.4433797	423.495452	356.5156097
SMc00489	1093.942877	1120.045466	944.9195959
SMc00488	3260.411076	3489.706876	3607.03902
SMc00487	1118.655442	1013.084603	1164.549556
SMc00538	2108.805547	2027.908406	1767.255028
SMc00537	248.7731543	290.4465728	228.8237724
SMc00536	242.183137	341.7530033	248.2329317
SMc00535	411.8760834	540.8915218	530.1765084
SMc00534	316.320832	298.2729775	271.7282297
SMc00486	484.366274	521.7603104	503.6166062
SMc00485	6860.208044	7462.042039	6583.79113
SMc00484	1032.985217	1143.52468	1333.102781
SMc00483	298.1982843	327.839395	321.7834299
SMc00482	263.6006933	310.4473847	315.6542218
SMc00481	247.12565	266.9673588	253.3406052
SMc00480	3789.259967	4152.34247	3763.333828
SMc00479	233.9456153	225.226534	220.6514948
SMc00549	14.827539	13.91360828	17.36608987
SMc00478	65.90017334	43.48002587	46.99059612
SMc00477	110.3827903	98.26485846	85.80891465
SMc00476	527.2013867	720.8988289	604.7485414
SMc00475	5108.910938	5614.14094	6023.990116
SMc00760	3771.137419	3211.434711	3154.499148
SMc00473	283.3707453	384.3634287	356.5156097
SMc00472	1171.375581	1063.521433	1102.235939
SMc00471	2733.209689	2925.33614	2884.813988
SMc00470	749.6144717	977.4309815	998.0394002
SMc00469	2316.391093	2165.305288	1838.762457
SMc00468	217.470572	214.7913278	211.4576825
SMc00467	431.6461354	443.4962639	438.2383856
SMc00466	289.9607627	259.1409542	277.8574379
SMc00548	1441.566292	1454.841666	1090.999058
SMc00465	782.5645584	682.6364061	666.0406233
SMc00463	733.1394284	686.1148082	676.2559702
SMc00462	237.240624	266.0977583	293.1804584
SMc00194	464.596222	510.4555037	422.9153651
SMc00193	555.2089604	494.8026944	335.063381
SMc00192	357.5084404	363.4930163	415.7646222
SMc00191	291.608267	308.7081837	236.99605
SMc00190	11517.70279	13073.57418	12535.25228
SMc00189	10497.89761	10101.27961	9571.780123
SMc00188	16547.53352	15327.57872	12439.22802
SMc00187	6524.11716	6347.214176	6479.594591
SMc00186	1029.690208	1595.716949	1016.427025
SMc00185	3996.845513	6451.566238	3156.542218
SMc00184	59.310156	80.0032476	73.55049827
SMc00183	105.4402773	106.9608636	67.42129008
SMc00182	140.0378683	102.612861	110.3257474
SMc00196	174.6354593	191.3121138	184.8977804
SMc00181	136.7428597	159.1368947	147.1009965
SMc00180	1308.118441	1060.043031	1507.785215
SMc00179	313.0258233	228.7049361	285.0081808
SMc00178	738.0819414	600.024357	562.8656187
SMc00177	1051.107765	1027.867812	1024.599302
SMc00176	1708.461994	1564.411331	1484.289917
SMc00175	912.7174007	901.7757365	1016.427025
SMc00174	1911.105027	2039.213213	1916.399094
SMc00459	197.70052	233.9225392	249.2544664
SMc00172	367.3934664	420.8866504	346.3002627
SMc00171	1359.191075	1473.103276	1861.23622
SMc00169	2410.29884	2547.929516	2789.811261
SMc00170	800.687106	853.9477081	733.4619133
SMc00168	1095.590382	1118.306265	764.1079543
SMc00167	950.6100004	964.3869738	1087.934454
SMc00166	191.1105027	173.050503	161.4024823
SMc00165	227.355598	263.4889568	269.6851603
SMc00164	449.768683	474.8018825	515.8750226
SMc00163	248.7731543	246.9665469	221.6730295
SMc00162	655.7067247	574.805942	570.0163616
SMc00161	1344.363536	1433.101653	1455.686945
SMc04438	243.8306413	239.1401423	193.070058
SMc00195	243.8306413	242.6185443	195.1131274
SMc00159	263.6006933	296.5337764	231.8883765
SMc00158	762.7945064	920.0373474	797.8185993
SMc00157	397.0485444	386.9722302	456.6260101
SMc00156	683.7142984	560.8923337	424.9584345
SMc00155	3154.970798	3463.618861	3411.925892
SMc00154	1426.738753	1434.840854	1376.007239
SMc00153	1611.259238	1727.896228	1712.092154
SMc00152	825.399671	906.9933396	870.3475629
SMc00151	687.009307	685.2452077	519.9611614
SMc00150	4491.096813	4411.483425	3958.446956
SMc00149	2944.090244	3107.952249	2833.737253
SMc00148	1808.959758	1772.245854	1896.989935
SMc00147	270.1907107	269.5761604	183.8762457
SMc00146	314.6733277	280.8809671	295.2235278
SMc00145	227.355598	255.6625521	209.4146131
SMc00144	5532.319552	4324.523373	5437.629199
SMc00197	362.4509534	373.0586219	387.1616506
SMc00143	212.528059	237.4009412	238.0175847
SMc00142	225.7080937	218.2697299	199.1992662
SMc00141	1446.508805	1327.010389	1276.918373
SMc00198	133.447851	142.6144848	103.1750045
SMc00140	2206.008302	2345.312595	1864.300824
SMc00139	1176.318094	1174.830299	1035.836184
SMc00138	533.791404	616.5467668	635.3945823
SMc00137	291.608267	258.2713537	150.1656006
SMc00136	570.0364994	512.1947047	450.4968019
SMc00135	484.366274	437.4090602	400.4416017
SMc00134	668.8867594	658.2875916	655.8252763
SMc00133	1273.52085	1360.92481	1351.490406
SMc00132	438.2361527	485.2370887	399.420067
SMc00131	397.0485444	382.6242276	280.922042
SMc04210	100.4977643	101.7432605	126.6703026
SMc04211	197.70052	181.7465081	249.2544664
SMc04212	635.9366727	661.7659937	498.5089327
SMc04213	349.2709187	330.4481966	289.0943196
SMc04214	425.056118	580.0235451	551.6287371
SMc04215	237.240624	266.9673588	243.1252582
SMc04216	230.6506067	254.7929516	241.0821888
SMc04217	540.3814214	554.8051301	539.3703207
SMc04218	476.1287524	406.1034416	360.6017485
SMc04219	472.8337437	477.410684	464.7982877
SMc04220	67.54767767	39.13202328	38.81831853
SMc04221	261.953189	297.4033769	306.4604095
SMc04222	285.0182497	335.6657997	312.5896177
SMc04223	49.42513	58.26323466	53.11980431
SMc04224	100.4977643	71.30724242	68.44282478
SMc04225	546.9714387	688.7236098	530.1765084
SMc04226	261.953189	315.6649878	360.6017485
SMc04227	2273.55598	2375.748613	2098.23227
SMc04228	238.8881283	253.9233511	268.6636256
SMc04229	375.630988	408.7122432	327.9126381
SMc04230	443.1786657	376.537024	291.137389
SMc04231	2092.330503	2179.218897	2167.69663
SMc04232	31.30258233	25.218415	22.47376336
SMc04233	392.1060314	371.3194209	408.6138793
SMc04234	8044.76366	6890.7145	6009.68863
SMc04235	743.0244544	769.5964579	717.1173582
SMc04236	52.72013867	53.04563156	38.81831853
SMc04237	18.12254767	23.47921397	29.62450625
SMc04238	367.3934664	322.6217919	387.1616506
SMc04239	289.9607627	320.0129904	308.5034789
SMc04240	789.1545757	780.0316641	722.2250317
SMc04241	532.1438997	487.8458902	401.4631364
SMc04242	220.7655807	186.9641112	166.5101558
SMc04243	128.505338	142.6144848	158.3378782
SMc04244	186.1679897	169.5721009	175.7039681
SMc04245	103.792773	120.8744719	148.1225312
SMc04246	199.3480243	209.5737247	229.8453071
SMc04247	726.549411	797.4236744	726.3111705
SMc04248	131.8003467	191.3121138	140.9717884
SMc04249	377.2784924	459.1490732	415.7646222
SMc04250	28.00757367	24.34881449	23.49529806
SMc05007	59.310156	59.13283518	60.2705472
SMc04251	1194.440642	1151.351085	1307.564414
SMc04252	945.6674874	1043.520621	963.3072205
SMc04253	161.4554247	127.8312761	135.8641149
SMc04254	93.907747	73.04644346	66.39975539
SMc04255	107.0877817	91.30805432	112.3688168
SMc04256	54.367643	60.87203622	54.14133901
SMc04257	42.83511267	40.87122432	37.79678384
SMc04258	41.18760834	25.218415	37.79678384
SMc04259	67.54767767	68.69844087	71.50742888
SMc04260	319.6158407	303.4905806	370.8170955
SMc04261	1072.525321	867.8613163	988.8455879
SMc04262	3365.851353	3140.997069	3771.506106
SMc04263	281.723241	313.9257868	225.7591683
SMc04264	176.2829637	160.8760957	172.639364
SMc04265	373.9834837	258.2713537	407.5923446
SMc04266	293.2557713	226.965735	348.3433321
SMc04268	504.136326	644.3739834	510.7673491
SMc04270	1100.532895	1290.487168	1150.24807
SMc04273	1647.504333	1871.380313	1911.29142
SMc04275	1723.289533	1883.554721	1989.949592
